"price","trim","isOneOwner","mileage","year","color","fuel","soundSystem","wheelType","displacement"
6.995,"Other","No",141.251,1996,"White","Gasoline","unsp","Alloy",3.2
2.5,"Other","No",156,1995,"Black","Gasoline","unsp","Alloy",3.2
8.999,"Other","No",39.934,1999,"Other","Gasoline","unsp","unsp",3.2
6.9,"Other","No",91.771,1997,"Black","Gasoline","Premium","Alloy",3.2
5.995,"Other","No",101.642,1995,"Black","Gasoline","Premium","Alloy",4.2
4.9,"Other","No",156.118,1995,"Silver","Gasoline","Premium","unsp",4.2
6.999,"Other","No",69.336,1999,"Other","Gasoline","Premium","Alloy",4.2
4.5,"500","No",128.474,1995,"Black","Gasoline","unsp","unsp",5
6.988,"500","No",113.801,1996,"White","Gasoline","unsp","Alloy",5
4.995,"500","No",137.553,1994,"White","Gasoline","unsp","Premium",5
4.999,"500","No",168.797,1998,"Silver","Gasoline","Premium","Alloy",5
5.495,"500","No",102.425,1995,"Black","Gasoline","unsp","unsp",5
9.995,"500","No",158.746,1995,"White","Gasoline","unsp","Alloy",5
15.77,"Other","Yes",84.263,2006,"White","Gasoline","Bose","Alloy",3.7
14.995,"Other","No",80.645,2006,"Other","Gasoline","unsp","unsp",3.7
15.977,"Other","No",71.963,2006,"Silver","Gasoline","Premium","Alloy",3.7
10.989,"430","No",63.527,2002,"Black","Gasoline","Premium","Alloy",4.3
9.75,"430","No",78.715,2003,"Black","Gasoline","Premium","Alloy",4.3
8.888,"430","No",119.369,2002,"Other","Gasoline","Bose","Alloy",4.3
12.475,"430","No",73.927,2003,"Black","Gasoline","unsp","unsp",4.3
14.8,"430","No",74.92,2005,"Other","Gasoline","Premium","Premium",4.3
3.994,"430","No",115.459,2002,"Other","Gasoline","unsp","unsp",4.3
9.999,"430","No",120.891,2003,"Silver","Gasoline","Premium","Alloy",4.3
14.994,"430","No",49.657,2005,"Other","Gasoline","unsp","unsp",4.3
13.991,"430","No",81.91,2006,"White","Gasoline","Bose","unsp",4.3
9.995,"430","No",80.475,2000,"Black","Gasoline","unsp","Alloy",4.3
7.988,"430","No",139.776,2001,"Silver","Gasoline","unsp","unsp",4.3
7.995,"430","No",105.823,2003,"Other","Gasoline","unsp","unsp",4.3
10.9,"430","No",81,2004,"Silver","Gasoline","unsp","Alloy",4.3
7.995,"430","No",118.35,2002,"Silver","Gasoline","unsp","Alloy",4.3
8.49,"430","No",145.96,2000,"Black","Gasoline","unsp","Alloy",4.3
7.995,"430","No",88.95,2001,"Black","Gasoline","Premium","unsp",4.3
11.99,"430","No",67.37,2002,"Silver","Gasoline","Bose","Alloy",4.3
8.999,"430","No",157.216,2002,"Other","Gasoline","unsp","unsp",4.3
6.95,"430","No",123.586,2002,"Other","Gasoline","unsp","Alloy",4.3
13.997,"430","No",87.51,2003,"White","Gasoline","unsp","unsp",4.3
15.9,"430","No",121.796,2006,"Other","Gasoline","unsp","unsp",4.3
6.995,"430","No",110,2000,"Other","Gasoline","unsp","Alloy",4.3
6.8,"430","No",145.5,2002,"Silver","Gasoline","unsp","unsp",4.3
13.881,"430","No",76.189,2004,"Silver","Gasoline","unsp","Alloy",4.3
7.995,"430","No",121.43,2001,"Other","Gasoline","unsp","other",4.3
9.995,"430","Yes",92.94,2002,"Silver","Gasoline","Premium","Alloy",4.3
6.99,"430","No",116.5,2003,"Other","Gasoline","unsp","Alloy",4.3
7.498,"430","No",74.9,2000,"Other","Gasoline","unsp","unsp",4.3
16.995,"430","No",43.754,2003,"Other","Gasoline","Bose","unsp",4.3
7.895,"430","No",150.18,2003,"Silver","Gasoline","Premium","unsp",4.3
13.49,"430","No",87.2,2004,"Black","Gasoline","Premium","Alloy",4.3
6.991,"430","No",98.803,2000,"Other","Gasoline","unsp","unsp",4.3
7.995,"430","No",115.038,2001,"Black","Gasoline","unsp","Alloy",4.3
10.788,"430","Yes",88.449,2002,"Silver","Gasoline","unsp","Alloy",4.3
13.888,"430","Yes",87.096,2004,"White","Gasoline","unsp","Alloy",4.3
11.988,"Other","No",112.114,2002,"Black","Gasoline","Bose","Alloy",5.4
21.98,"Other","Yes",38.389,2004,"Silver","Gasoline","unsp","unsp",5.4
19.995,"Other","No",74.935,2005,"Black","Gasoline","Bose","Alloy",5.4
9.995,"500","No",148.905,2006,"Other","Gasoline","Premium","Alloy",5
12.999,"500","No",198.09,2006,"Black","Gasoline","unsp","unsp",5
10.477,"500","No",131.296,2001,"Silver","Gasoline","Premium","unsp",5
4.995,"500","No",126.807,2001,"Black","Gasoline","Premium","unsp",5
9.995,"500","No",84.957,2000,"Black","Gasoline","unsp","Alloy",5
5.999,"500","No",189.458,2002,"Black","Gasoline","Bose","Alloy",5
12.898,"500","No",50.844,2003,"White","Gasoline","Premium","unsp",5
9.995,"500","No",81.581,2000,"Black","Gasoline","unsp","Alloy",5
10.99,"500","Yes",116.56,2004,"Silver","Gasoline","Premium","unsp",5
11.397,"500","No",107.083,2003,"Black","Gasoline","Premium","Alloy",5
21.995,"500","No",37.709,2003,"Other","Gasoline","Premium","unsp",5
8.999,"500","No",97.837,2000,"White","Gasoline","unsp","Alloy",5
8.995,"500","No",181.035,2000,"White","Gasoline","unsp","unsp",5
10.9,"500","No",58.028,2001,"Silver","Gasoline","unsp","Alloy",5
14.995,"500","No",66.776,2003,"Black","Gasoline","unsp","Alloy",5
9.8,"500","No",141.109,2005,"Other","Gasoline","Premium","unsp",5
17.995,"500","Yes",79.211,2006,"Black","Gasoline","Bose","unsp",5
18.595,"500","No",45.245,2006,"White","Gasoline","unsp","unsp",5
18.991,"Other","No",43.764,2005,"Black","Gasoline","Bose","Alloy",5.5
11.68,"Other","No",127.449,2004,"Silver","Gasoline","unsp","Alloy",5.5
7.2,"Other","No",94.799,2001,"Other","Gasoline","Premium","Alloy",5.8
14.575,"430","No",116.159,2005,"Black","Gasoline","unsp","unsp",4.3
8.795,"430","No",149.093,2005,"White","Gasoline","unsp","unsp",4.3
13.995,"430","No",100.486,2006,"Silver","Gasoline","unsp","unsp",4.3
9.999,"430","No",165.116,2005,"Silver","Gasoline","Premium","unsp",4.3
7.999,"430","No",125.21,2004,"Silver","Gasoline","unsp","Alloy",4.3
10.99,"430","No",92,2004,"Black","Gasoline","Bose","Alloy",4.3
19.991,"500","No",78.435,2006,"Silver","Gasoline","unsp","unsp",5
17.993,"500","No",61.365,2005,"Other","Gasoline","Harman Kardon","Alloy",5
8.65,"500","No",132.809,2003,"Silver","Gasoline","unsp","Alloy",5
15.75,"500","No",65.437,2006,"Other","Gasoline","unsp","Alloy",5
13.995,"500","No",83.336,2005,"White","Gasoline","unsp","unsp",5
13.999,"500","No",67.587,2003,"Other","Gasoline","Bose","unsp",5
16.995,"500","No",111.104,2004,"Other","Gasoline","Premium","Alloy",5
19.995,"500","No",74.752,2006,"Silver","Gasoline","Bose","Alloy",5
11.995,"500","No",72.958,2003,"Black","Gasoline","unsp","Alloy",5
5.995,"500","No",235.369,2004,"Black","Gasoline","unsp","unsp",5
12.991,"500","No",121.896,2005,"Black","Gasoline","unsp","unsp",5
13.5,"500","No",86,2004,"Silver","Gasoline","unsp","Alloy",5
25.999,"550","No",76.376,2007,"Silver","Gasoline","Premium","Alloy",5.5
21.95,"550","No",78.859,2007,"Silver","Gasoline","unsp","unsp",5.5
26.979,"550","No",45.992,2007,"Other","Gasoline","unsp","Alloy",5.5
28.995,"550","No",65.5,2008,"Other","Gasoline","unsp","Alloy",5.5
26.998,"550","No",97.564,2007,"Other","Gasoline","Premium","unsp",5.5
21.999,"550","No",85.443,2007,"Other","Gasoline","Harman Kardon","unsp",5.5
30.597,"550","No",42.046,2007,"Other","Gasoline","Premium","Alloy",5.5
15.499,"550","Yes",86.95,2007,"Black","Gasoline","unsp","Alloy",5.5
36.991,"550","No",43.03,2008,"Black","Gasoline","Harman Kardon","unsp",5.5
44.995,"550","No",23.799,2008,"Silver","Gasoline","unsp","unsp",5.5
23.99,"550","No",87.549,2007,"Black","Gasoline","Harman Kardon","Alloy",5.5
22.491,"550","No",112.265,2008,"Silver","Gasoline","Premium","Alloy",5.5
35.977,"550","Yes",51.975,2008,"White","Gasoline","unsp","unsp",5.5
29.492,"550","No",56.538,2007,"Other","Gasoline","Harman Kardon","Alloy",5.5
29.885,"550","No",79.009,2007,"Silver","Gasoline","unsp","unsp",5.5
19.981,"550","No",126.994,2007,"Black","Gasoline","unsp","unsp",5.5
29.595,"550","Yes",79.103,2008,"Black","Gasoline","Premium","Alloy",5.5
28.994,"550","Yes",57.735,2007,"Black","Gasoline","unsp","Alloy",5.5
29.88,"550","No",74.94,2007,"Other","Gasoline","unsp","Alloy",5.5
17.995,"550","No",46.445,2007,"Other","Gasoline","unsp","unsp",5.5
26.995,"550","No",70.985,2007,"Black","Gasoline","unsp","unsp",5.5
28.982,"550","No",77.37,2008,"White","Gasoline","unsp","unsp",5.5
29.999,"550","No",116.1,2007,"Silver","Gasoline","unsp","unsp",5.5
22.988,"550","No",99.276,2007,"Silver","Gasoline","unsp","Alloy",5.5
18.95,"550","No",174.973,2007,"Other","Gasoline","unsp","unsp",5.5
31.95,"550","No",55,2007,"Black","Gasoline","unsp","unsp",5.5
27.995,"550","No",76.366,2007,"Black","Gasoline","Premium","Alloy",5.5
27.9,"550","No",86.877,2007,"Black","Gasoline","Premium","Alloy",5.5
37.559,"550","No",39.453,2009,"Black","Gasoline","unsp","unsp",5.5
22.95,"550","No",91.448,2007,"Silver","Gasoline","Harman Kardon","unsp",5.5
19.995,"550","No",103.591,2007,"Silver","Gasoline","Harman Kardon","Alloy",5.5
25.995,"550","No",83.8,2007,"Black","Gasoline","unsp","Alloy",5.5
30.991,"550","No",32.975,2007,"Black","Gasoline","unsp","Alloy",5.5
36.9,"550","No",46.579,2007,"Silver","Gasoline","Harman Kardon","Alloy",5.5
28.995,"550","No",67.5,2007,"Black","Gasoline","unsp","Alloy",5.5
38.995,"550","No",36.267,2008,"Black","Gasoline","Harman Kardon","unsp",5.5
29.976,"550","Yes",72.413,2007,"Black","Gasoline","Harman Kardon","Premium",5.5
27.981,"550","Yes",88.471,2007,"Silver","Gasoline","Harman Kardon","unsp",5.5
24.991,"550","Yes",81.559,2007,"Other","Gasoline","unsp","unsp",5.5
29.88,"550","No",56.236,2007,"Other","Gasoline","Harman Kardon","unsp",5.5
24.995,"550","No",103.149,2008,"Other","Gasoline","unsp","unsp",5.5
30.9,"550","No",91.547,2007,"Black","Gasoline","unsp","Premium",5.5
25.9,"550","Yes",70.315,2007,"Black","Gasoline","unsp","Alloy",5.5
29.977,"550","No",43.047,2007,"Silver","Gasoline","Premium","Alloy",5.5
45.995,"550","No",23.745,2007,"Other","Gasoline","unsp","Alloy",5.5
29.8,"550","No",83.594,2007,"Other","Gasoline","unsp","unsp",5.5
26,"550","No",67.398,2007,"Black","Gasoline","unsp","unsp",5.5
41.9,"550","Yes",39.466,2008,"Other","Gasoline","unsp","unsp",5.5
23.997,"550","No",116.58,2009,"Black","Gasoline","unsp","Alloy",5.5
34.95,"Other","No",79.033,2008,"Silver","Gasoline","unsp","Alloy",5.5
33.25,"Other","No",84.76,2008,"Silver","Gasoline","unsp","unsp",5.5
30.995,"Other","No",102.93,2007,"Other","Gasoline","unsp","unsp",5.5
65.5,"Other","Yes",19.798,2009,"Other","Gasoline","unsp","unsp",6.3
62.995,"Other","No",38.362,2008,"Other","Gasoline","unsp","unsp",6.3
46.917,"Other","Yes",69.302,2007,"Other","Gasoline","Premium","Alloy",6
53.995,"Other","No",60.261,2007,"Silver","Gasoline","Harman Kardon","Premium",6
44.99,"550","Yes",13.842,2010,"Silver","Gasoline","unsp","unsp",5.5
38.995,"550","Yes",49.326,2010,"Other","Gasoline","Harman Kardon","Alloy",5.5
43.9,"550","No",76.03,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
38.888,"550","No",47.445,2010,"Black","Gasoline","Harman Kardon","Alloy",5.5
42.991,"550","Yes",42.107,2010,"Silver","Gasoline","unsp","Alloy",5.5
39.95,"550","Yes",64.867,2010,"Other","Gasoline","Harman Kardon","Alloy",5.5
49.995,"550","Yes",31.019,2011,"Black","Gasoline","unsp","unsp",5.5
37.9,"550","No",66.385,2010,"White","Gasoline","unsp","unsp",5.5
53.825,"550","No",18.25,2011,"Other","Gasoline","unsp","unsp",5.5
69.999,"550","No",29.9,2010,"Other","Gasoline","Harman Kardon","unsp",5.5
41.888,"550","Yes",45.52,2011,"Silver","Gasoline","Harman Kardon","unsp",5.5
62.995,"550","No",25.505,2011,"Black","Gasoline","unsp","unsp",5.5
45.553,"550","Yes",38.005,2011,"Silver","Gasoline","unsp","unsp",5.5
62.995,"550","No",13.306,2013,"Black","Gasoline","Harman Kardon","Alloy",4.6
59.995,"550","Yes",12.867,2012,"White","Gasoline","Harman Kardon","Alloy",4.6
54.75,"550","No",21.627,2013,"Black","Gasoline","Harman Kardon","unsp",4.6
50.995,"550","No",21.687,2013,"White","Gasoline","Premium","Alloy",4.6
69.989,"550","Yes",10.366,2012,"Black","Gasoline","unsp","unsp",4.6
64.991,"550","Yes",7.478,2013,"Black","Gasoline","unsp","unsp",4.6
69.998,"550","Yes",7.894,2013,"Black","Gasoline","Harman Kardon","Premium",4.6
57.988,"550","No",25.064,2013,"Silver","Gasoline","Harman Kardon","Alloy",4.6
79.88,"550","No",10.372,2013,"White","Gasoline","Harman Kardon","Alloy",4.6
49.99,"550","No",27.856,2012,"Black","Gasoline","unsp","unsp",4.6
65.991,"550","No",10.98,2012,"Black","Gasoline","Harman Kardon","unsp",4.6
69.991,"550","Yes",15.256,2013,"Black","Gasoline","unsp","unsp",4.6
53.995,"550","No",10.281,2012,"Silver","Gasoline","Harman Kardon","unsp",4.6
62.995,"550","No",2.46,2012,"Silver","Gasoline","Harman Kardon","Alloy",4.6
74.982,"550","No",19.195,2013,"White","Gasoline","Harman Kardon","Premium",4.6
61.994,"550","Yes",11.291,2013,"Black","Gasoline","Harman Kardon","Alloy",4.6
65.9,"550","No",17.828,2013,"White","Gasoline","Harman Kardon","Alloy",4.6
76.991,"550","No",16.318,2013,"Other","Gasoline","unsp","Alloy",4.6
79.99,"Other","No",11.537,2010,"Silver","Gasoline","Premium","unsp",5.5
61.292,"Other","No",30.233,2010,"Black","Gasoline","unsp","unsp",6.3
24.99,"550","No",93.708,2008,"Other","Gasoline","unsp","unsp",5.5
31.995,"550","No",48.372,2007,"Other","Gasoline","unsp","Alloy",5.5
25.933,"550","No",76.073,2007,"White","Gasoline","Premium","Alloy",5.5
29.995,"550","No",74.52,2009,"Black","Gasoline","Harman Kardon","unsp",5.5
38.864,"550","No",40.513,2007,"Other","Gasoline","unsp","Alloy",5.5
28.999,"550","No",71.353,2009,"Black","Gasoline","Premium","unsp",5.5
36.895,"550","No",58.039,2009,"Black","Gasoline","unsp","unsp",5.5
34.895,"550","No",65.411,2009,"Black","Gasoline","unsp","Alloy",5.5
21.995,"550","No",123.15,2008,"Other","Gasoline","Harman Kardon","Alloy",5.5
39.899,"550","No",41.233,2008,"Black","Gasoline","unsp","unsp",5.5
31.995,"550","No",65.66,2008,"Black","Gasoline","unsp","unsp",5.5
34.9,"550","No",75.321,2008,"Black","Gasoline","unsp","Alloy",5.5
33.994,"550","No",86.936,2009,"Other","Gasoline","Premium","Alloy",5.5
31.966,"550","Yes",70.969,2007,"Silver","Gasoline","Premium","Alloy",5.5
24.48,"550","No",77.71,2007,"Other","Gasoline","unsp","Alloy",5.5
25.888,"550","No",112.019,2008,"Black","Gasoline","unsp","unsp",5.5
29.995,"550","No",68.482,2008,"Silver","Gasoline","unsp","Alloy",5.5
28.995,"550","No",68.401,2008,"Silver","Gasoline","unsp","Alloy",5.5
26.786,"550","Yes",70.325,2007,"Other","Gasoline","Bose","Premium",5.5
29.995,"550","No",49.088,2007,"Black","Gasoline","unsp","Alloy",5.5
35.595,"550","No",55.329,2008,"Black","Gasoline","unsp","Premium",5.5
28.884,"550","No",63.125,2008,"Black","Gasoline","unsp","Alloy",5.5
31.99,"550","No",78.091,2008,"Black","Gasoline","Premium","unsp",5.5
38.39,"550","No",45.526,2009,"White","Gasoline","unsp","Premium",5.5
31.999,"550","Yes",56.092,2008,"White","Gasoline","Premium","Alloy",5.5
26.999,"550","No",110.144,2008,"Black","Gasoline","unsp","Alloy",5.5
35.999,"550","No",46.1,2008,"Black","Gasoline","unsp","unsp",5.5
20.499,"550","No",97.658,2007,"Silver","Gasoline","Harman Kardon","unsp",5.5
22.982,"550","No",116.342,2007,"Black","Gasoline","Premium","Alloy",5.5
34.88,"550","No",47.969,2008,"Silver","Gasoline","Harman Kardon","unsp",5.5
35.53,"550","No",75.34,2009,"Other","Gasoline","Premium","Alloy",5.5
42.995,"Other","Yes",39.87,2012,"Black","Diesel","Harman Kardon","Alloy",3
48.991,"Other","No",18.906,2012,"Black","Diesel","Harman Kardon","Premium",3
47.995,"550","No",32.9,2010,"Other","Gasoline","Harman Kardon","unsp",5.5
49.999,"550","Yes",34.053,2011,"Silver","Gasoline","Harman Kardon","Alloy",5.5
41.88,"550","No",22.059,2011,"Black","Gasoline","Harman Kardon","unsp",5.5
34.995,"550","No",51.323,2010,"Black","Gasoline","Harman Kardon","unsp",5.5
40.9,"550","No",53.958,2011,"Other","Gasoline","Premium","unsp",5.5
44.988,"550","No",45.604,2011,"Other","Gasoline","unsp","Alloy",5.5
49.997,"550","No",42.941,2011,"Black","Gasoline","Premium","Alloy",5.5
38.499,"550","No",55.363,2010,"Black","Gasoline","Premium","Alloy",5.5
43.494,"550","No",31.77,2010,"Silver","Gasoline","unsp","Alloy",5.5
45.994,"550","No",31.515,2010,"White","Gasoline","Harman Kardon","Alloy",5.5
42.9,"550","No",72.939,2011,"White","Gasoline","Harman Kardon","Alloy",5.5
61.48,"550","No",21.515,2011,"Black","Gasoline","Premium","unsp",5.5
42.95,"550","No",55,2010,"Black","Gasoline","Premium","Alloy",5.5
43.986,"550","No",36.382,2010,"Black","Gasoline","Premium","unsp",5.5
49,"550","Yes",31.089,2011,"Black","Gasoline","Premium","Alloy",5.5
39.988,"550","No",59.426,2010,"Black","Gasoline","unsp","Alloy",5.5
34.9,"550","No",61.699,2010,"Black","Gasoline","Harman Kardon","unsp",5.5
44.988,"550","No",48.663,2010,"Black","Gasoline","unsp","Alloy",5.5
35.999,"550","Yes",54.965,2010,"Black","Gasoline","unsp","unsp",5.5
65,"550","No",28.58,2011,"Other","Gasoline","unsp","unsp",5.5
38.988,"550","No",68.839,2011,"Black","Gasoline","Harman Kardon","Alloy",5.5
48.9,"550","No",55.136,2010,"White","Gasoline","Premium","unsp",5.5
41.991,"550","No",68.379,2010,"White","Gasoline","Harman Kardon","Alloy",5.5
30.999,"550","No",87.222,2010,"Other","Gasoline","Premium","unsp",5.5
40.4,"550","Yes",50.7,2011,"Black","Gasoline","Premium","unsp",5.5
37.995,"550","No",47.696,2011,"Black","Gasoline","unsp","unsp",5.5
49.64,"550","No",24.968,2012,"Black","Gasoline","unsp","Alloy",4.6
74.998,"550","Yes",19.255,2012,"Black","Gasoline","Harman Kardon","Alloy",4.6
56.995,"550","No",21.539,2012,"Silver","Gasoline","Harman Kardon","Alloy",4.6
68.9,"550","Yes",11.176,2012,"Black","Gasoline","Harman Kardon","unsp",4.6
59.99,"550","No",24.646,2012,"Black","Gasoline","unsp","unsp",4.6
59.995,"550","Yes",34.812,2013,"White","Gasoline","Harman Kardon","Alloy",4.6
77.891,"550","No",10.321,2013,"Black","Gasoline","unsp","unsp",4.6
43.9,"550","No",38.294,2012,"Other","Gasoline","Harman Kardon","Alloy",4.6
62.9,"550","No",20.923,2012,"White","Gasoline","unsp","Alloy",4.6
58.991,"550","Yes",33.035,2012,"Silver","Gasoline","Premium","Alloy",4.6
45.999,"550","Yes",29.997,2012,"Other","Gasoline","unsp","Alloy",4.6
57.75,"550","Yes",21.544,2013,"Black","Gasoline","Harman Kardon","Alloy",4.6
66.475,"550","No",17.234,2012,"Silver","Gasoline","unsp","unsp",4.6
55.81,"550","No",15.33,2012,"Silver","Gasoline","Premium","Alloy",4.6
52.999,"550","Yes",34.97,2013,"Black","Gasoline","Premium","Alloy",4.6
47.995,"Other","Yes",35.233,2011,"White","Hybrid","unsp","Alloy",3.5
35.995,"Other","No",32.883,2010,"Black","Hybrid","Premium","Alloy",3.5
31.988,"Other","No",47.763,2010,"Other","Hybrid","Premium","unsp",3.5
3.595,"Other","No",126.765,1995,"Other","Gasoline","unsp","Alloy",3.2
6.995,"Other","No",147.234,1995,"Other","Gasoline","unsp","unsp",3.2
3.995,"Other","No",128.155,1995,"Black","Gasoline","unsp","Alloy",4.2
3.495,"500","No",177.273,1999,"Other","Gasoline","unsp","Alloy",5
7.995,"500","No",97.125,1995,"Black","Gasoline","unsp","Alloy",5
11.98,"Other","No",117.119,2006,"Black","Gasoline","Bose","Alloy",3.7
12.989,"Other","No",83.649,2006,"Black","Gasoline","Bose","unsp",3.7
7,"430","No",127.089,2003,"Other","Gasoline","Bose","Alloy",4.3
7.45,"430","No",95,2003,"Other","Gasoline","Premium","unsp",4.3
9.995,"430","No",91.693,2003,"Silver","Gasoline","unsp","Alloy",4.3
8.995,"430","Yes",164.484,2004,"Silver","Gasoline","Premium","unsp",4.3
10.994,"430","No",120.432,2006,"White","Gasoline","Premium","Alloy",4.3
11.981,"430","No",64.208,2003,"Silver","Gasoline","Bose","Alloy",4.3
9.5,"430","No",113.006,2003,"White","Gasoline","unsp","Alloy",4.3
14.999,"430","No",68.535,2004,"Silver","Gasoline","Premium","Alloy",4.3
4.9,"430","No",153.384,2000,"Silver","Gasoline","Premium","unsp",4.3
7.499,"430","No",171,2000,"Black","Gasoline","Premium","Alloy",4.3
12.999,"430","No",76.615,2002,"White","Gasoline","Premium","Alloy",4.3
9.988,"430","No",109.448,2003,"Black","Gasoline","Bose","Alloy",4.3
10.98,"430","No",67.187,2003,"Silver","Gasoline","Bose","Alloy",4.3
11.988,"430","No",124.525,2006,"Silver","Gasoline","unsp","Alloy",4.3
11.995,"430","No",95.478,2006,"White","Gasoline","unsp","unsp",4.3
9.999,"430","No",109.525,2006,"Other","Gasoline","Premium","Alloy",4.3
3.5,"430","No",148.286,2000,"Black","Gasoline","Premium","unsp",4.3
8.488,"430","No",131.876,2003,"Black","Gasoline","Premium","Alloy",4.3
